order,family,name,FA_age,LA_age
Dichograptoidea,Dichograptidae,Loganograptus leei Hsu,461.8032546,461.8032546
Dichograptoidea,Dichograptidae,Loganograptus flagellatus Cuerda et al. 1997,467.4037,467.3239
Dichograptoidea,Dichograptidae,Loganograptus gracilis Mu,474.4746,467.0862
Dichograptoidea,Dichograptidae,Loganograptus logani (Hall)Elles & Wood 1858,474.8095,465.5642
Dichograptoidea,Dichograptidae,Loganograptus logani pertenuis Ruedemann 1904,468.3257,462.1439
Dichograptoidea,Dichograptidae,Loganograptus rectus Harris & Thomas 1940,474.8949,474.8095
Dichograptoidea,Dichograptidae,Maeandrograptus schmalenseei Moberg 1892,470.6299,469.833
Monograptina,Monograptidae,Mediograptus flittoni Loydell & Cave 1996,433.8997438,433.8997438
Monograptina,Monograptidae,Mediograptus cautleyensis (Rickards) 1965,433.6784,433.0525
Monograptina,Monograptidae,Mediograptus flexuosus (Tullberg) 1883,433.6808,432.9062
Monograptina,Monograptidae,Mediograptus inconspicuus (Boucek) 1931,433.599,433.0305
Monograptina,Monograptidae,Mediograptus morleyae Loydell & Cave 1996,433.8291,433.6037
Monograptina,Monograptidae,Mediograptus vittatus (Storch),433.6024,433.0112
Diplograptina,Diplograptidae,Metabolograptus moyeroensis (Obut) 1955,442.5906,442.5772
Monograptina,Normalograptidae,Metaclimacograptus hubeiensis,439.8697241,439.8697241
Monograptina,Normalograptidae,Metaclimacograptus hughesi sensu_Bulman&Ric.,443.5850066,443.5850066
Diplograptina,Normalograptidae,Metaclimacograptus fidus Koren & Mikhajlova,443.8115,443.5995
Monograptina,Normalograptidae,Metaclimacograptus hughesi (Nicholson) 1869,443.1194,438.6826
Monograptina,Normalograptidae,Metaclimacograptus khabakovi Koren & Rickards,443.426,443.4193
Monograptina,Normalograptidae,Metaclimacograptus minimus Paskevicius,439.7902,439.789
Monograptina,Normalograptidae,Metaclimacograptus orientalis (Obut & Sobolevska,443.046,440.4017
Diplograptina,Normalograptidae,Metaclimacograptus pictus Koren & Mikhajlova,444.2404,443.6113
Diplograptina,Normalograptidae,Metaclimacograptus robustus Cuerda et al. 198,443.585,443.3
Monograptina,Normalograptidae,Metaclimacograptus robustus Cuerda et al. 1988,443.585,443.3
Monograptina,Normalograptidae,Metaclimacograptus slalom Zalasiewicz 1968,440.931,440.8784
Monograptina,Normalograptidae,Metaclimacograptus undulatus (Kurck) 1882,442.5834,438.1582
Dichograptoidea,Dichograptidae,Mimograptus mutabilis Harris & Thomas 1940,473.1087037,473.1087037
Monograptina,Monograptidae,Monoclimacis deflecta,432.9824333,432.9824333
Monograptina,Monograptidae,Monoclimacis n.sp.2 Loydell & Nestor 2006,435.6203263,435.6203263
Monograptina,Monograptidae,Monoclimacis n.sp.A Rickards,437.6605347,437.6605347
Monograptina,Monograptidae,Monoclimacis vomerina n.ssp Bjerreskov,436.2638283,436.2638283
Monograptina,Monograptidae,Monoclimacis adunca Boucek 1931,433.6057,432.6391
Monograptina,Monograptidae,Monoclimacis basilica (Lapworth) 1880,434.42,432.6549
Monograptina,Monograptidae,Monoclimacis crenulata (Elles & Wood) 1911,436.9755,435.4437
Monograptina,Monograptidae,Monoclimacis directa Zalasiewicz et al. 1995,437.2653,436.612
Monograptina,Monograptidae,Monoclimacis flexa Loydell et al. 2008,435.6203,435.6175
Monograptina,Monograptidae,Monoclimacis flumendosae (Gortani) 1923,433.4804,429.5596
Monograptina,Monograptidae,Monoclimacis galeritus Melchin & Koren 2001,443.4171,443.1846
Monograptina,Monograptidae,Monoclimacis geinitzi (Boucek) 1932,436.9755,432.9771
Monograptina,Monograptidae,Monoclimacis gracilis (Elles & Wood),433.6037,433.1389
Monograptina,Monograptidae,Monoclimacis griestoniensis griestoniensis (Nic,437.0915,435.3226
Monograptina,Monograptidae,Monoclimacis griestoniensis nicoli Rickards 19,436.2779,436.2749
Monograptina,Monograptidae,Monoclimacis haupti (Kuehne) 1955,425.5729,423.4836
Monograptina,Monograptidae,Monoclimacis hemmanni (Pribyl) 1941,435.581,434.7039
Monograptina,Monograptidae,Monoclimacis imago (Zalasiewicz) 1992,440.6683,439.9633
Monograptina,Monograptidae,Monoclimacis inchoata (Pribyl),437.8411,437.8222
Monograptina,Monograptidae,Monoclimacis kettneri Boucek 1931,433.6057,433.0113
Monograptina,Monograptidae,Monoclimacis linnarssoni (Tullberg) 1883,435.4113,433.6743
Monograptina,Monograptidae,Monoclimacis ludlowensis Rickards et al. 1995,426.6639,425.5798
Monograptina,Monograptidae,Monoclimacis micropoma (Jaekel) 1889,426.8161,426.758
Monograptina,Monograptidae,Monoclimacis n.sp.1 Loydell & Nestor 2006,460.264,459.9162
Monograptina,Monograptidae,Monoclimacis operculum Mu et al.,435.581,435.3226
Monograptina,Monograptidae,Monoclimacis orenburgensis Melchin & Koren 2001,443.3,443.1846
Monograptina,Monograptidae,Monoclimacis oscitatus Melchin & Koren 2001,443.1848,443.1846
Monograptina,Monograptidae,Monoclimacis shottoni Rickards 1965,433.9362,433.897
Monograptina,Monograptidae,Monoclimacis simplex,430.5362,429.9401
Monograptina,Monograptidae,Monoclimacis subgeinitzi Fu 1986,436.2895,435.9771
Monograptina,Monograptidae,Monoclimacis sublinnarssoni Pribyl 1940,435.3143,433.9689
Monograptina,Monograptidae,Monoclimacis vikensis Basset & Rickards 1971,433.0666,433.0654
Monograptina,Monograptidae,Monoclimacis vomerina robusta,433.5992,432.7982
Monograptina,Monograptidae,Monoclimacis vomerina subgracilis Pribyl,433.0142,432.9133
Monograptina,Monograptidae,Monoclimacis vomerina vomerina (Nicholson),436.7814,429.8907
Monograptina,Monograptidae,Monoclimacis woodae Zalasiewicz et al. 1995,435.6175,435.6147
Monograptina,Monograptidae,Monoclimacis? lunata,441.7519401,441.7519401
Monograptina,Monograptidae,Monoclimacis? crenularis (Lapworth) 1880,440.2432,439.8554
Monograptina,Monograptidae,Monograptus austerus bicornis Hutt,440.8784132,440.8784132
Monograptina,Monograptidae,Monograptus balaensis,421.4330939,421.4330939
Monograptina,Monograptidae,Monograptus calamistratus,440.7506737,440.7506737
Monograptina,Monograptidae,Monograptus dracocephalus Storch,440.2432493,440.2432493
Monograptina,Monograptidae,Monograptus elegans,439.8105859,439.8105859
Monograptina,Monograptidae,Monograptus lebanensis Teller,422.7650642,422.7650642
Monograptina,Monograptidae,Monograptus leintwardensis primus Boucek,424.9524226,424.9524226
Monograptina,Monograptidae,Monograptus ludensis yarraensis,426.6293192,426.6293192
Monograptina,Monograptidae,Monograptus mirificus Storch,440.077092,440.077092
Monograptina,Monograptidae,Monograptus paradenticulatus Zalasiewicz 1996,440.7580417,440.7580417
Monograptina,Monograptidae,Monograptus perneri kasachstanensis Mikhajlova,421.2887944,421.2887944
Monograptina,Monograptidae,Monograptus protospineus Urbanek,422.7477696,422.7477696
Monograptina,Monograptidae,Monograptus remotus Elles & Wood 1913,431.1197003,431.1197003
Monograptina,Monograptidae,Monograptus respectabilis,440.077092,440.077092
Monograptina,Monograptidae,Monograptus revolutus B Sudbury 1958,467.6506729,467.6506729
Monograptina,Monograptidae,Monograptus sedberghensis Rickards,432.6253166,432.6253166
Monograptina,Monograptidae,Monograptus subflexilis Pribyl,429.6906378,429.6906378
Monograptina,Monograptidae,Monograptus supinus Koren 1983,421.4160342,421.4160342
Monograptina,Monograptidae,Monograptus tenuissimus Obut & Sobolevskaya,441.3951364,441.3951364
Monograptina,Monograptidae,Monograptus triangulus extremus Sudbury 1958,441.777079,441.777079
Monograptina,Monograptidae,Monograptus uncatus,423.1175639,423.1175639
Monograptina,Monograptidae,Monograptus abhorens,423.2537,423.2036
Monograptina,Monograptidae,Monograptus acer Tsegeljnuk,423.2207,423.1326
Monograptina,Monograptidae,Monograptus aculeatus (Tsegelnjuk) 1976,426.776,423.1227
Monograptina,Monograptidae,Monograptus acus Elles & Wood 1913,437.6912,435.3197
Monograptina,Monograptidae,Monograptus aequabilis aequabilis Pribyl 1941,417.6362,414.6007
Monograptina,Monograptidae,Monograptus aequabilis bardoensis Porebska,414.2708,413.7891
Monograptina,Monograptidae,Monograptus aequabilis notoaequabilis Jaeger &,414.4277,412.6933
Monograptina,Monograptidae,Monograptus ambiguus Jaeger 1991,430.0307,430.03
Monograptina,Monograptidae,Monograptus anerosus Koren 1983,421.4331,421.2888
Monograptina,Monograptidae,Monograptus anguinus Pribyl 1941,435.592,434.7036
Monograptina,Monograptidae,Monograptus angustidens Pribyl,421.8737,417.5909
Monograptina,Monograptidae,Monograptus antennularius (Meneghini),432.6655,429.9705
Monograptina,Monograptidae,Monograptus arcuatus Bouceck 1931,437.725,437.0515
Monograptina,Monograptidae,Monograptus argenteus (Nicholson) 1869,440.7228,440.6087
Monograptina,Monograptidae,Monograptus austerus austerus Toernquist 1899,443.166,441.969
Monograptina,Monograptidae,Monograptus austerus praecursor (Elles & Wood)H,441.1132,441.0205
Monograptina,Monograptidae,Monograptus austerus sequens Hutt 1874,441.3473,440.6758
Monograptina,Monograptidae,Monograptus austerus vulgaris Hutt 1974,442.8303,441.3951
Monograptina,Monograptidae,Monograptus balticus Teller 1966,423.2494,423.1478
Monograptina,Monograptidae,Monograptus banksi Rickards et al. 1995,426.0575,425.7499
Monograptina,Monograptidae,Monograptus beatus Koren 1983,422.7132,421.4331
Monograptina,Monograptidae,Monograptus belophorus Menghini,432.741,431.1377
Monograptina,Monograptidae,Monograptus bessobaensis Koren 1986,422.2591,422.2591
Monograptina,Monograptidae,Monograptus biformatus,435.5828,435.3226
Monograptina,Monograptidae,Monograptus biglossa,429.9401,429.5499
Monograptina,Monograptidae,Monograptus birchensis Berry & Murphy 1975,418.8967,415.9007
Monograptina,Monograptidae,Monograptus bjerreskovae Loydell 1992,438.8391,437.1015
Monograptina,Monograptidae,Monograptus bouceki Pribyl 1940,421.7519,420.6795
Monograptina,Monograptidae,Monograptus butovicensis,424.6671,424.1737
Monograptina,Monograptidae,Monograptus capillaceus Tullberg 1883,430.9681,430.9013
Monograptina,Monograptidae,Monograptus capillus Lenz & Kozlowska 2006,430.1618,429.5499
Monograptina,Monograptidae,Monograptus capis Hutt,440.4828,437.0582
Monograptina,Monograptidae,Monograptus cerastus Hutt,440.5747,440.5588
Monograptina,Monograptidae,Monograptus ceratus Lenz 1988,424.6671,424.2028
Monograptina,Monograptidae,Monograptus chelmensis,422.0031,421.9954
Monograptina,Monograptidae,Monograptus chrysalis Zalasiewicz 1992,441.6614,441.0842
Monograptina,Monograptidae,Monograptus clingani (Carruthers),440.4017,439.789
Monograptina,Monograptidae,Monograptus clintonensis Hall 1852,437.7838,436.591
Monograptina,Monograptidae,Monograptus communis communis Lapworth 1876,441.6652,439.1851
Monograptina,Monograptidae,Monograptus communis obtusus Rickards,439.654,439.6521
Monograptina,Monograptidae,Monograptus communis rostratus (Elles & Wood),441.583,440.6683
Monograptina,Monograptidae,Monograptus continens Toernquist 1881,435.5786,435.3197
Monograptina,Monograptidae,Monograptus convolutus (Hisinger) 1837,440.3854,438.6583
Monograptina,Monograptidae,Monograptus craigensis,412.9163,411.8605
Monograptina,Monograptidae,Monograptus crinitus Wood 1900,421.9821,421.8106
Monograptina,Monograptidae,Monograptus cultellus Toernquist 1881,436.2638,434.7259
Monograptina,Monograptidae,Monograptus curvus Manck,437.1187,435.7878
Monograptina,Monograptidae,Monograptus danbyi Rickards 1965,433.6476,433.6263
Monograptina,Monograptidae,Monograptus decipiens decipiens Tornquist 1899,440.3829,438.8187
Monograptina,Monograptidae,Monograptus delicatulus Elles & Wood,440.7667,439.0471
Monograptina,Monograptidae,Monograptus denticulatus austerus,440.4828,440.4184
Monograptina,Monograptidae,Monograptus denudatus Bjerreskov 1975,435.5732,435.5688
Monograptina,Monograptidae,Monograptus difformis Toernquist 1899,442.7962,442.6411
Monograptina,Monograptidae,Monograptus discus Toernquist 1883,438.4304,435.4372
Monograptina,Monograptidae,Monograptus distans Portlock 1843,440.7692,439.2417
Monograptina,Monograptidae,Monograptus drepanoformis Toghill & Strachan,437.1411,436.3783
Monograptina,Monograptidae,Monograptus dubius thuringicus,420.4504,420.3763
Monograptina,Monograptidae,Monograptus elongatus Toernquist 1899,440.6683,440.6646
Monograptina,Monograptidae,Monograptus enshiensis Mu et al.,438.9515,438.1553
Monograptina,Monograptidae,Monograptus evolutens Melchin & Koren 2001,443.1861,443.1846
Monograptina,Monograptidae,Monograptus exiguus exiguus A Melchin 1988,438.126,438.1199
Monograptina,Monograptidae,Monograptus exiguus Lapworth 1876,439.2965,436.7758
Monograptina,Monograptidae,Monograptus exiguus primulus Boucek & Pribyl 1,438.8666,437.8634
Monograptina,Monograptidae,Monograptus falcarius Koren,414.4395,412.8603
Monograptina,Monograptidae,Monograptus falcata Chen & Lin,440.1206,440.0771
Monograptina,Monograptidae,Monograptus fanicus Koren,413.8046,412.5284
Monograptina,Monograptidae,Monograptus firmus (Boucek) 1931,432.9784,432.6391
Monograptina,Monograptidae,Monograptus firmus nahanniensis Lenz 1980,430.8068,430.7999
Monograptina,Monograptidae,Monograptus flemingii elegans Elles 1940,429.6519,428.4195
Monograptina,Monograptidae,Monograptus flemingii flemingii (Salter) 1852,433.5074,428.6719
Monograptina,Monograptidae,Monograptus flemingii primus Elles & Wood,430.9681,429.7375
Monograptina,Monograptidae,Monograptus flemingii warreni Burns & Rickards,428.9214,428.8015
Monograptina,Monograptidae,Monograptus flexilis compactus Elles & Wood,429.6661,429.5073
Monograptina,Monograptidae,Monograptus flexilis flexilis Elles,431.0767,430.9013
Monograptina,Monograptidae,Monograptus formosus Boucek 1931,423.2494,422.3761
Monograptina,Monograptidae,Monograptus formosus jenkinsi Rickards & Wright,420.4022,420.3443
Monograptina,Monograptidae,Monograptus galaensis Lapworth 1876,438.5934,437.7816
Monograptina,Monograptidae,Monograptus gemmatus Barrande,441.064,438.4163
Monograptina,Monograptidae,Monograptus glutiformis Lenz & Kozlowska 2006,430.1095,430.0062
Monograptina,Monograptidae,Monograptus griestonensis minuta,436.5754,434.42
Monograptina,Monograptidae,Monograptus hamulosus Tsegeljnuk,423.2526,423.2471
Monograptina,Monograptidae,Monograptus havliceki Storch 1988,440.184,440.1232
Monograptina,Monograptidae,Monograptus hemiodon Jaeger 1959,415.7271,415.7266
Monograptina,Monograptidae,Monograptus hemipristis (Meneghini),432.9133,428.6719
Monograptina,Monograptidae,Monograptus hercynicus hercynicus Perner 1899,415.7595,413.936
Monograptina,Monograptidae,Monograptus hercynicus nevadensis Berry 1967,413.9265,413.9251
Monograptina,Monograptidae,Monograptus hercynicus subhercynicus,415.8798,414.2602
Monograptina,Monograptidae,Monograptus hopkinsoni (Perner),437.6808,437.6756
Monograptina,Monograptidae,Monograptus hornyi Jaeger 1986,421.8131,420.8446
Monograptina,Monograptidae,Monograptus inopinus Tornquist,440.5833,439.8729
Monograptina,Monograptidae,Monograptus inseparatus Koren 1992,428.4293,427.8486
Monograptina,Monograptidae,Monograptus insignitus (Pribyl) 1983,423.893,423.4622
Monograptina,Monograptidae,Monograptus instrenuus Lenz & Melchin 1991,432.2775,428.7651
Monograptina,Monograptidae,Monograptus intermedius (Carruthers) 1868,441.1132,441.0147
Monograptina,Monograptidae,Monograptus kallimorphus Kraatz,429.9729,429.9704
Monograptina,Monograptidae,Monograptus kodymi Boucek,433.9362,433.6263
Monograptina,Monograptidae,Monograptus kolihai kolihai Boucek,433.9425,433.1389
Monograptina,Monograptidae,Monograptus kolihai minor Boucek,433.6037,433.1389
Monograptina,Monograptidae,Monograptus kovalevskyi Obut & Sobolevskaya,438.126,434.3558
Monograptina,Monograptidae,Monograptus langgunensis,412.1465,411.8292
Monograptina,Monograptidae,Monograptus latilobus (Tsegelnjuk) 1976,423.2918,423.2036
Monograptina,Monograptidae,Monograptus latus Perner,433.6263,432.9133
Monograptina,Monograptidae,Monograptus limatulus Toernquist 1892,440.7228,439.6724
Monograptina,Monograptidae,Monograptus maccoyyi Lapworth 1877,438.8917,438.8792
Monograptina,Monograptidae,Monograptus mancki Hemmann,436.1625,435.9827
Monograptina,Monograptidae,Monograptus marri Perner,438.8327,436.4877
Monograptina,Monograptidae,Monograptus microdon aksajensis,421.2816,421.0588
Monograptina,Monograptidae,Monograptus microdon curvatus Lenz & Kozlowska-,417.5866,417.5858
Monograptina,Monograptidae,Monograptus microdon microdon Richter 1875,417.903,415.7321
Monograptina,Monograptidae,Monograptus microdon silesicus,419.2265,417.629
Monograptina,Monograptidae,Monograptus micropora micropora spelling error,426.9962,425.6022
Monograptina,Monograptidae,Monograptus millepeda (MCoy),440.7228,440.0596
Monograptina,Monograptidae,Monograptus millepeda curtus Obut & Sobolevskay,440.758,440.7507
Monograptina,Monograptidae,Monograptus minimus,434.516,432.9848
Monograptina,Monograptidae,Monograptus mironovi,422.8403,421.4331
Monograptina,Monograptidae,Monograptus multiferus strigosus,435.3376,433.1004
Monograptina,Monograptidae,Monograptus n.sp.1 Sudbury 1958,441.7771,441.035
Monograptina,Monograptidae,Monograptus obtusus Schauer 1971,438.4024,438.3632
Monograptina,Monograptidae,Monograptus pacificus Jaeger,412.9087,412.5284
Monograptina,Monograptidae,Monograptus pandus Lapworth 1877,438.3525,437.1187
Monograptina,Monograptidae,Monograptus paraformosus Jackson & Lenz,421.9907,420.9365
Monograptina,Monograptidae,Monograptus parapriodon Boucek 1931,436.7814,433.438
Monograptina,Monograptidae,Monograptus patulus Lenz & Kozlowska 2006,429.9729,429.9704
Monograptina,Monograptidae,Monograptus pectinatus Richter 1853,441.912,440.7178
Monograptina,Monograptidae,Monograptus perneri,420.3452,420.3443
Monograptina,Monograptidae,Monograptus perneri elmsidensis Rickards & Wrig,415.7321,415.7271
Monograptina,Monograptidae,Monograptus pertinax Elles & Wood 1913,438.6111,437.7962
Monograptina,Monograptidae,Monograptus petri Koren & Sujarkova 1997,422.7723,422.7651
Monograptina,Monograptidae,Monograptus planus obtusus Schauer,439.2965,439.2961
Monograptina,Monograptidae,Monograptus podoliensis australis Rickards et a,423.893,423.3538
Monograptina,Monograptidae,Monograptus praeaequabilis,421.9984,421.9954
Monograptina,Monograptidae,Monograptus praecedens Boucek 1931,435.4262,433.1004
Monograptina,Monograptidae,Monograptus praehercynicus Jaeger 1959,416.9449,414.9887
Monograptina,Monograptidae,Monograptus pridoliensis Pribyl 1981,421.9954,421.9821
Monograptina,Monograptidae,Monograptus priodon priodon (Bronn) 1835,437.9639,429.7527
Monograptina,Monograptidae,Monograptus probosciformis Boucek,434.7318,434.3558
Monograptina,Monograptidae,Monograptus prognatus Koren 1983,421.4436,420.298
Monograptina,Monograptidae,Monograptus pseudobecki Boucek & Pribyl 1943,438.957,437.7962
Monograptina,Monograptidae,Monograptus pseudocommunis Zalasiewicz 1994,436.612,436.61
Monograptina,Monograptidae,Monograptus pseudocultellus Boucek 1932,434.3551,433.4315
Monograptina,Monograptidae,Monograptus pseudoplanus Sudbury 1958,440.9257,440.0771
Monograptina,Monograptidae,Monograptus pulcherrimus (Manck) 1928,438.1525,438.126
Monograptina,Monograptidae,Monograptus radotinensis Boucek 1931,433.0518,433.0305
Monograptina,Monograptidae,Monograptus radotinensis inclinatus Rickards 1,432.5807,432.4636
Monograptina,Monograptidae,Monograptus ramstalensis Jaeger 1959,417.5909,417.5866
Monograptina,Monograptidae,Monograptus retroflexus Tullberg 1883,432.3468,430.0551
Monograptina,Monograptidae,Monograptus revolutus C Sudbury 1958,442.3204,440.9247
Monograptina,Monograptidae,Monograptus revolutus D Sudbury 1958,441.907,441.2735
Monograptina,Monograptidae,Monograptus revolutus revoltus Kurck 1882,442.691,440.413
Monograptina,Monograptidae,Monograptus riccartonensis late,428.8015,428.7165
Monograptina,Monograptidae,Monograptus riccartonensis riccartonensis Lapwo,432.8056,432.5658
Monograptina,Monograptidae,Monograptus riccartonensis vomerinus Lapworth,432.7838,432.623
Monograptina,Monograptidae,Monograptus rickardsi,438.8917,436.61
Monograptina,Monograptidae,Monograptus rickardsi minor Hutt 1975,437.8221,437.0363
Monograptina,Monograptidae,Monograptus separatus extremus Sudbury 1958,441.3745,441.2735
Monograptina,Monograptidae,Monograptus separatus separatus Sudbury 1958,442.3308,441.035
Monograptina,Monograptidae,Monograptus sidjachenkoi Obut & Sobolevskaya,439.7896,439.789
Monograptina,Monograptidae,Monograptus simulans Pedersen,441.5414,440.0438
Monograptina,Monograptidae,Monograptus simulans sensu_Storch,440.5752,440.5747
Monograptina,Monograptidae,Monograptus speciosus Tullberg,435.9854,434.3558
Monograptina,Monograptidae,Monograptus spineus (Tsegeljnuk) 1976,423.2196,422.7364
Monograptina,Monograptidae,Monograptus spriralis s.l.,437.8222,437.8129
Monograptina,Monograptidae,Monograptus sudburiae Hutt 1974,442.6705,440.758
Monograptina,Monograptidae,Monograptus sudeticus,418.8967,415.7237
Monograptina,Monograptidae,Monograptus telleri telleri,413.2784,411.7027
Monograptina,Monograptidae,Monograptus telleri zdanovensis,414.5492,412.6718
Monograptina,Monograptidae,Monograptus testis distiformis Boucek,429.5091,429.4237
Monograptina,Monograptidae,Monograptus testis inornatus Elles 1900,429.6906,429.6743
Monograptina,Monograptidae,Monograptus testis testis (Barrande) 1850,430.4363,427.8519
Monograptina,Monograptidae,Monograptus thomasi,412.9087,411.8081
Monograptina,Monograptidae,Monograptus toernquisti elongatus Sudbury 1958,442.0915,442.014
Monograptina,Monograptidae,Monograptus tortilis Linnarssoni 1881,435.5732,433.0525
Monograptina,Monograptidae,Monograptus transgrediens chelmensis (Teller),420.9489,420.7662
Monograptina,Monograptidae,Monograptus transgrediens praecipuus,422.0031,421.9954
Monograptina,Monograptidae,Monograptus transgrediens rarus (Teller),423.0917,422.3544
Monograptina,Monograptidae,Monograptus transgrediens samsonowiczi (Teller),420.8551,420.7653
Monograptina,Monograptidae,Monograptus transgrediens transgrediens Perner,422.0103,419.248
Monograptina,Monograptidae,Monograptus triangulatus fimbriatus (Nicholson),441.0842,440.6046
Monograptina,Monograptidae,Monograptus triangulatus major Elles & Wood 19,440.8953,440.892
Monograptina,Monograptidae,Monograptus triangulatus predecipiens Sudbury,442.3204,441.7622
Monograptina,Monograptidae,Monograptus triangulatus separatus Sudbury,442.0063,440.892
Monograptina,Monograptidae,Monograptus triangulatus triangulatus (Harkness,442.6182,440.1781
Monograptina,Monograptidae,Monograptus trimorphus Tsegeljnuk,421.5041,421.5031
Monograptina,Monograptidae,Monograptus tumultuosus Koren & Sujarkova 1997,421.2816,421.1145
Monograptina,Monograptidae,Monograptus tureki Storch,438.1199,437.8634
Monograptina,Monograptidae,Monograptus turriculatus (Barrande) 1850,439.42,437.2257
Monograptina,Monograptidae,Monograptus uncinatus notouncinatus Cuerda 197,437.3462,437.2653
Monograptina,Monograptidae,Monograptus uncinatus praeprognatus Rickards &,426.696,426.6942
Monograptina,Monograptidae,Monograptus uncinatus uncinatus Tullberg 1883,427.0774,422.0031
Monograptina,Monograptidae,Monograptus undulatus Elles & Wood 1913,440.1923,439.8561
Monograptina,Monograptidae,Monograptus uniformis parangustidens,419.2265,417.6085
Monograptina,Monograptidae,Monograptus uniformis uniformis Pribyl 1940,417.6585,416.1285
Monograptina,Monograptidae,Monograptus valens Pribyl & Munch,440.1923,438.126
Monograptina,Monograptidae,Monograptus veles (Richter) 1871,438.2614,436.0909
Monograptina,Monograptidae,Monograptus vomerinus crenulatus (Toernquist),433.8354,433.8291
Monograptina,Monograptidae,Monograptus walkerae brevis Sudbury 1958,442.0323,441.3745
Monograptina,Monograptidae,Monograptus walkerae Rickards et al. 1977,442.2957,442.0063
Monograptina,Monograptidae,Monograptus willowensis Berry & Murphy 1975,421.3248,421.2888
Monograptina,Monograptidae,Monograptus yichangensis,438.8368,438.6826
Monograptina,Monograptidae,Monograptus yukonensis,413.2834,411.3878
Diplograptina,Dicranograptidae,Nemagraptus excl.gracilis,458.1517,458.0008
Diplograptina,Dicranograptidae,Nemagraptus explanatus pertenuis (Lapworth) 18,455.6385,455.5781
Diplograptina,Dicranograptidae,Nemagraptus gracilis gracilis Hall 1847,457.6808,453.7328
Diplograptina,Dicranograptidae,Nemagraptus gracilis remotus Elles & Wood,456.4522,455.5674
Diplograptina,Dicranograptidae,Nemagraptus pertenuis,454.8998,454.8603
Diplograptina,Dicranograptidae,Nemagraptus subtilis Hadding 1913,458.5985,455.4689
Monograptina,Monograptidae,Neocolonograptus nimius,421.4330939,421.4330939
Monograptina,Monograptidae,Neocolonograptus branikensis (Jaeger) 1986,422.2591,421.6299
Monograptina,Monograptidae,Neocolonograptus lochkovensis lochkovensis (Pri,421.4331,420.9322
Monograptina,Monograptidae,Neocolonograptus norfordi (Lenz & Jackson) 1971,420.8678,420.8405
Monograptina,Monograptidae,Neocolonograptus parultimus (Jaeger) 1975,422.4081,421.7101
Monograptina,Monograptidae,Neocolonograptus ultimus (Perner) 1899,422.2677,421.5074
Monograptina,Monograptidae,Neocucullograptus kozlowskii kozlowskii Urbanek,423.2537316,423.2537316
Monograptina,Monograptidae,Neocucullograptus inexpectatus inexpectatus (Bo,435.581,424.6671
Monograptina,Normalograptidae,Neodiplograptus anhuiensis,440.4016735,440.4016735
Monograptina,Normalograptidae,Neodiplograptus n.sp.5 Loydell 2007,443.046037,443.046037
Monograptina,Normalograptidae,Neodiplograptus africanus (Legrande),444.8915,443.5487
Monograptina,Normalograptidae,Neodiplograptus apographon (Storch) 1983,445.4433,445.3307
Monograptina,Normalograptidae,Neodiplograptus charis (Mu & Ni) 1983,446.2598,445.4439
Monograptina,Normalograptidae,Neodiplograptus diminutus apographon (Storch),444.2654,443.5937
Monograptina,Normalograptidae,Neodiplograptus diminutus diminutus (Elles & Wo,444.8657,442.7099
Monograptina,Normalograptidae,Neodiplograptus elongatus Churkin & Carter,445.6723,443.1641
Monograptina,Normalograptidae,Neodiplograptus fezzanensis (Desio),442.8772,441.9197
Monograptina,Normalograptidae,Neodiplograptus imperfectus (Legrande) 1986,451.3153,451.2322
Monograptina,Normalograptidae,Neodiplograptus incommodus,451.4729,451.3091
Monograptina,Normalograptidae,Neodiplograptus lanceolatus Storch & Serpagli 1,445.5481,444.933
Monograptina,Normalograptidae,Neodiplograptus lautus Storch & Feist 2008,445.2602,443.0682
Monograptina,Normalograptidae,Neodiplograptus lueningi Loydell 2007,445.4206,445.3171
Monograptina,Normalograptidae,Neodiplograptus magnus (Lapworth) 1890,440.931,440.1187
Monograptina,Normalograptidae,Neodiplograptus modestus modestus (Lapworth) 1,445.7012,445.6759
Monograptina,Normalograptidae,Neodiplograptus n.sp.1 Loydell 2007,445.429,445.4163
Monograptina,Normalograptidae,Neodiplograptus n.sp.2 Loydell 2007,443.555,443.4805
Monograptina,Normalograptidae,Neodiplograptus n.sp.3 Loydell 2007,444.9432,443.4319
Monograptina,Normalograptidae,Neodiplograptus parajanus (Storch),445.3318,444.2627
Monograptina,Normalograptidae,Neodiplograptus praeafricanus Legrande,446.285,446.2598
Monograptina,Normalograptidae,Neodiplograptus shanchongensis (Li) 1984,446.4561,443.5995
Monograptina,Normalograptidae,Neodiplograptus thuringiacus Kirste 1919,442.0063,439.9653
Monograptina,Normalograptidae,Neodiplograptus venustus group,443.1113,443.1076
Monograptina,Normalograptidae,Neodiplograptus? coremus,445.3276,444.558
Monograptina,Normalograptidae,Neodiplograptus? inazzani,453.0536,453.0533
Monograptina,Normalograptidae,Neodiplograptus? opimus Loydell 2007,445.4284,445.421
Monograptina,Monograptidae,Neodiversograptus beklemishevi Urbanek 1963,426.789,424.9343
Monograptina,Monograptidae,Neodiversograptus nilssoni (Lapworth),427.2505,425.4835
Monograptina,Monograptidae,Neodiversograptus palmeri Rickards et al. 1995,426.135,426.1281
Monograptina,Retiolitidae,Neoglyptograptus sussmilchi,429.4633,429.4065
